id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_km,speed_kmph,pickup_hour,pickup_dayofweek
id1048858,2,2016-04-29 08:53:47,2016-04-29 09:07:58,2,-73.97003936767578,40.77956008911133,-73.97003936767578,40.77956008911133,N,851,0.0,0.0,8,Friday
id0707132,2,2016-06-17 16:29:00,2016-06-17 17:21:33,1,-73.98898315429686,40.77458190917969,-73.98898315429686,40.77458190917969,N,3153,0.0,0.0,16,Friday
id3196486,2,2016-04-29 12:38:36,2016-04-29 12:41:09,1,-73.95328521728516,40.77972030639648,-73.95328521728516,40.77972030639648,N,153,0.0,0.0,12,Friday
id0243580,1,2016-02-21 13:21:51,2016-02-21 13:29:56,1,-73.96103668212889,40.75664520263672,-73.96103668212889,40.75664520263672,N,485,0.0,0.0,13,Sunday
id1369292,2,2016-01-18 14:12:29,2016-01-18 14:33:48,6,-74.00833129882812,40.74676132202149,-74.00833129882812,40.74676132202149,N,1279,0.0,0.0,14,Monday
id1125911,2,2016-02-14 09:01:52,2016-02-14 09:07:09,2,-72.07433319091797,35.310306549072266,-72.02240753173828,35.173545837402344,N,317,15.92146825673584,180.8116268903755,9,Sunday
id0803592,2,2016-01-07 14:47:31,2016-01-07 14:55:47,5,-73.99605560302734,40.75002670288086,-73.99605560302734,40.75002670288086,N,496,0.0,0.0,14,Thursday
id3066152,1,2016-02-01 00:27:13,2016-02-01 00:27:58,0,-74.01448822021484,40.708229064941406,-74.01448822021484,40.708229064941406,N,45,0.0,0.0,0,Monday
id0222692,2,2016-01-15 23:24:51,2016-01-15 23:32:00,5,-73.98885345458984,40.74512100219727,-73.98885345458984,40.74512100219727,N,429,0.0,0.0,23,Friday
id0156240,2,2016-01-11 20:09:15,2016-01-11 20:18:03,1,-73.87818908691406,40.72972106933594,-73.87818908691406,40.72972106933594,N,528,0.0,0.0,20,Monday
id3326702,2,2016-05-30 17:12:12,2016-05-30 17:12:15,1,-73.80650329589844,40.65963363647461,-73.80575561523438,40.65144348144531,N,3,0.9128851461505696,1095.4621753806834,17,Monday
id3635195,1,2016-01-04 12:14:35,2016-01-04 12:14:42,1,-73.78977966308595,40.64295959472656,-73.78977966308595,40.64295959472656,N,7,0.0,0.0,12,Monday
id0611577,2,2016-04-08 16:54:13,2016-04-08 16:56:39,2,-73.97894287109375,40.7853889465332,-73.97894287109375,40.7853889465332,N,146,0.0,0.0,16,Friday
id2980034,2,2016-05-15 08:19:49,2016-05-15 08:20:05,1,-73.9371795654297,40.76479721069336,-73.9371795654297,40.76479721069336,N,16,0.0,0.0,8,Sunday
id3126347,2,2016-04-21 18:43:34,2016-04-21 18:49:56,1,-73.96491241455078,40.80680084228516,-73.96491241455078,40.80680084228516,N,382,0.0,0.0,18,Thursday
id0803662,2,2016-06-14 15:12:30,2016-06-14 15:16:49,2,-73.96691131591797,40.7529182434082,-73.96691131591797,40.7529182434082,N,259,0.0,0.0,15,Tuesday
id1302036,2,2016-02-05 14:05:24,2016-02-05 14:08:21,1,-73.9912109375,40.7334098815918,-73.9912109375,40.7334098815918,N,177,0.0,0.0,14,Friday
id2054112,2,2016-02-29 22:32:46,2016-02-29 22:40:35,1,-73.96993255615233,40.75701141357422,-73.96993255615233,40.75701141357422,N,469,0.0,0.0,22,Monday
id2750742,2,2016-06-28 22:36:21,2016-06-28 22:36:28,1,-73.97826385498048,40.779483795166016,-73.97625732421875,40.781063079833984,N,7,0.24368365998258923,125.32302513390303,22,Tuesday
id1327335,1,2016-06-29 12:10:39,2016-06-29 12:10:45,1,-73.79036712646483,40.64384078979492,-73.79036712646483,40.64384078979492,N,6,0.0,0.0,12,Wednesday
id2281308,1,2016-03-18 21:06:42,2016-03-18 21:07:11,3,-73.94059753417967,40.59285736083984,-73.94059753417967,40.59285736083984,N,29,0.0,0.0,21,Friday
id3118276,1,2016-05-20 01:56:10,2016-05-20 02:11:36,1,-73.97219085693358,40.78169631958008,-73.97219085693358,40.78169631958008,N,926,0.0,0.0,1,Friday
id1824870,2,2016-02-11 23:07:46,2016-02-11 23:20:09,5,-73.98889923095702,40.74246597290039,-73.98889923095702,40.74246597290039,N,743,0.0,0.0,23,Thursday
id0428300,1,2016-06-26 17:24:51,2016-06-26 17:24:55,1,-73.96405792236328,40.75661087036133,-73.96405792236328,40.75661087036133,N,4,0.0,0.0,17,Sunday
id3064537,2,2016-04-30 18:47:34,2016-04-30 18:54:06,6,-73.79467010498048,40.6562728881836,-73.79467010498048,40.6562728881836,N,392,0.0,0.0,18,Saturday
id0450699,2,2016-04-12 09:48:26,2016-04-12 09:54:28,1,-73.96985626220702,40.76597595214844,-73.96985626220702,40.76597595214844,N,362,0.0,0.0,9,Tuesday
id2371598,2,2016-02-28 13:14:33,2016-02-28 13:23:32,1,-73.96601104736328,40.767051696777344,-73.96601104736328,40.767051696777344,N,539,0.0,0.0,13,Sunday
id0267429,1,2016-02-22 20:25:33,2016-02-22 20:41:34,2,-65.848388671875,34.35969543457031,-65.848388671875,34.35969543457031,N,961,0.0,0.0,20,Monday
id0846967,1,2016-02-24 09:52:55,2016-02-24 09:54:06,1,-73.94707489013672,40.74466323852539,-73.94707489013672,40.74466323852539,N,71,0.0,0.0,9,Wednesday
id3914905,2,2016-03-27 22:05:18,2016-03-27 22:47:23,1,-73.7822036743164,40.64474105834961,-73.7822036743164,40.64474105834961,N,2525,0.0,0.0,22,Sunday
id3879990,1,2016-03-26 19:26:42,2016-03-26 19:27:19,1,-73.98247528076173,40.72731018066406,-73.98247528076173,40.72731018066406,N,37,0.0,0.0,19,Saturday
id2598491,2,2016-03-17 14:05:05,2016-03-17 14:06:04,1,-73.95943450927734,40.774238586425774,-73.95943450927734,40.774238586425774,N,59,0.0,0.0,14,Thursday
id2362672,2,2016-06-22 08:49:43,2016-06-22 08:57:35,6,-73.99066162109375,40.75632858276367,-73.99066162109375,40.75632858276367,N,472,0.0,0.0,8,Wednesday
id0697486,1,2016-05-06 09:32:41,2016-05-06 09:32:49,2,-73.9472427368164,40.744911193847656,-73.9472427368164,40.744911193847656,N,8,0.0,0.0,9,Friday
id3820632,2,2016-04-20 12:25:49,2016-04-20 12:31:49,3,-73.99580383300781,40.759254455566406,-73.99580383300781,40.759254455566406,N,360,0.0,0.0,12,Wednesday
id2475056,2,2016-03-11 18:17:26,2016-03-11 18:19:24,5,-73.9769058227539,40.76409530639648,-73.9769058227539,40.76409530639648,N,118,0.0,0.0,18,Friday
id3011254,2,2016-01-10 13:26:06,2016-01-10 13:33:29,1,-73.99626159667967,40.75969314575195,-73.99626159667967,40.75969314575195,N,443,0.0,0.0,13,Sunday
id1398666,2,2016-05-25 12:40:46,2016-05-25 12:51:44,2,-73.99591064453125,40.72656631469727,-73.99591064453125,40.72656631469727,N,658,0.0,0.0,12,Wednesday
id1204264,2,2016-05-18 09:31:22,2016-05-18 09:51:46,2,-73.94754791259764,40.77037811279297,-73.94754791259764,40.77037811279297,N,1224,0.0,0.0,9,Wednesday
id0460691,1,2016-01-16 23:52:13,2016-01-16 23:54:15,1,-73.99465942382812,40.81295394897461,-73.99465942382812,40.81295394897461,N,122,0.0,0.0,23,Saturday
id2664030,2,2016-06-03 10:06:39,2016-06-03 10:13:17,6,-73.97477722167967,40.71986389160156,-73.97477722167967,40.71986389160156,N,398,0.0,0.0,10,Friday
id0468914,1,2016-04-09 09:04:56,2016-04-09 09:05:49,1,-73.9470443725586,40.74529266357422,-73.9470443725586,40.74529266357422,N,53,0.0,0.0,9,Saturday
id2407937,2,2016-06-25 09:37:39,2016-06-25 09:42:46,1,-73.94029998779298,40.79293823242188,-73.94029998779298,40.79293823242188,N,307,0.0,0.0,9,Saturday
id1624551,2,2016-05-17 09:22:00,2016-05-17 09:30:41,6,-73.95226287841797,40.78997039794922,-73.95226287841797,40.78997039794922,N,521,0.0,0.0,9,Tuesday
id2768603,2,2016-05-16 16:19:27,2016-05-16 16:26:30,2,-73.92124938964845,40.844974517822266,-73.92124938964845,40.844974517822266,N,423,0.0,0.0,16,Monday
id1237706,2,2016-04-04 14:14:32,2016-04-04 14:19:29,1,-73.97532653808595,40.77023696899414,-73.97532653808595,40.77023696899414,N,297,0.0,0.0,14,Monday
id0157875,1,2016-03-10 08:10:10,2016-03-10 08:10:19,1,-73.9136962890625,40.7601318359375,-73.9136962890625,40.7601318359375,N,9,0.0,0.0,8,Thursday
id3203126,2,2016-01-04 00:12:02,2016-01-04 00:19:23,1,-73.98235321044923,40.74243927001953,-73.98235321044923,40.74243927001953,N,441,0.0,0.0,0,Monday
id2714321,1,2016-05-10 18:01:02,2016-05-10 18:01:59,2,-73.72480010986328,41.107208251953125,-73.72480010986328,41.107208251953125,N,57,0.0,0.0,18,Tuesday
id0502028,1,2016-01-14 10:40:27,2016-01-14 10:40:30,1,-73.93853759765625,40.805442810058594,-73.93853759765625,40.805442810058594,N,3,0.0,0.0,10,Thursday
id3585177,1,2016-02-02 21:13:07,2016-02-02 21:18:15,1,-73.94966888427734,40.72842025756836,-73.94966888427734,40.72842025756836,N,308,0.0,0.0,21,Tuesday
id2875512,1,2016-03-29 20:50:09,2016-03-29 20:50:14,1,-73.87297058105469,40.77409744262695,-73.87297058105469,40.77409744262695,N,5,0.0,0.0,20,Tuesday
id2255930,1,2016-06-14 16:09:14,2016-06-14 16:09:44,1,-73.97483825683594,40.61629867553711,-73.97483825683594,40.61629867553711,N,30,0.0,0.0,16,Tuesday
id3129209,2,2016-05-13 14:19:37,2016-05-13 14:40:41,2,-74.10135650634764,40.683940887451165,-74.10135650634764,40.683940887451165,N,1264,0.0,0.0,14,Friday
id1529599,1,2016-03-29 18:36:45,2016-03-29 18:40:03,3,-73.94459533691406,40.631172180175774,-73.94459533691406,40.631172180175774,N,198,0.0,0.0,18,Tuesday
id2593438,2,2016-04-26 14:20:27,2016-04-26 14:29:46,1,-73.7215805053711,40.74059295654297,-73.7215805053711,40.74059295654297,N,559,0.0,0.0,14,Tuesday
id0826780,1,2016-03-18 21:56:01,2016-03-18 22:06:37,2,-73.98033142089844,40.77017211914063,-73.98033142089844,40.77017211914063,N,636,0.0,0.0,21,Friday
id3019545,2,2016-06-15 08:32:34,2016-06-15 08:53:32,1,-74.06482696533203,40.723987579345696,-74.06482696533203,40.723987579345696,N,1258,0.0,0.0,8,Wednesday
id3755297,1,2016-01-12 17:30:56,2016-01-12 17:35:06,1,-74.00125885009764,40.760860443115234,-74.00125885009764,40.760860443115234,N,250,0.0,0.0,17,Tuesday
id2919475,2,2016-01-21 17:33:43,2016-01-21 17:51:28,1,-73.89154815673827,40.63312911987305,-73.89154815673827,40.63312911987305,N,1065,0.0,0.0,17,Thursday
id1626250,1,2016-03-10 22:46:25,2016-03-10 22:53:07,1,-73.98226165771484,40.781986236572266,-73.98226165771484,40.781986236572266,N,402,0.0,0.0,22,Thursday
id2081788,2,2016-05-28 00:15:08,2016-05-28 00:15:16,2,-73.78240966796875,40.644630432128906,-73.78240966796875,40.644630432128906,N,8,0.0,0.0,0,Saturday
id0129336,1,2016-04-12 21:46:44,2016-04-12 21:47:13,3,-73.97566223144531,40.786739349365234,-73.97566223144531,40.786739349365234,N,29,0.0,0.0,21,Tuesday
id3175428,1,2016-06-11 14:34:35,2016-06-11 14:43:21,1,-73.96215057373048,40.75968170166016,-73.96215057373048,40.75968170166016,N,526,0.0,0.0,14,Saturday
id1618596,1,2016-04-24 21:07:31,2016-04-24 21:07:39,1,-74.05088043212889,40.723041534423835,-74.05088043212889,40.723041534423835,N,8,0.0,0.0,21,Sunday
id1190901,2,2016-03-16 14:34:52,2016-03-16 14:40:08,5,-73.93877410888672,40.806011199951165,-73.93877410888672,40.806011199951165,N,316,0.0,0.0,14,Wednesday
id0249290,1,2016-04-17 08:44:57,2016-04-17 08:45:15,1,-73.99909973144531,40.75786972045898,-73.99909973144531,40.75786972045898,N,18,0.0,0.0,8,Sunday
id3095891,1,2016-02-02 16:38:11,2016-02-02 16:42:39,1,-73.79396057128906,40.65649032592773,-73.97746276855469,40.77256774902344,N,268,20.14429857451229,270.59505547852336,16,Tuesday
id2879983,1,2016-03-03 23:44:00,2016-03-04 00:13:55,2,-73.98045349121092,40.75045776367188,-73.98045349121092,40.75045776367188,N,1795,0.0,0.0,23,Thursday
id3577947,2,2016-04-12 17:56:08,2016-04-12 18:09:16,6,-74.00631713867188,40.73767852783203,-74.00631713867188,40.73767852783203,N,788,0.0,0.0,17,Tuesday
id3329855,1,2016-05-05 13:34:02,2016-05-05 13:34:06,1,-73.86475372314453,40.83014678955078,-73.86475372314453,40.83014678955078,N,4,0.0,0.0,13,Thursday
id0098937,2,2016-01-11 21:08:50,2016-01-11 21:12:26,1,-73.96231842041014,40.79747009277344,-73.96231842041014,40.79747009277344,N,216,0.0,0.0,21,Monday
id1156819,2,2016-03-19 09:35:43,2016-03-19 09:48:01,1,-73.98967742919923,40.734329223632805,-73.98967742919923,40.734329223632805,N,738,0.0,0.0,9,Saturday
id3397497,2,2016-03-12 02:06:48,2016-03-12 02:12:11,2,-73.98100280761719,40.7783088684082,-73.98100280761719,40.7783088684082,N,323,0.0,0.0,2,Saturday
id3434741,1,2016-01-01 00:58:00,2016-01-01 00:58:41,1,-74.31640625,40.52936553955078,-74.31640625,40.52936553955078,N,41,0.0,0.0,0,Friday
id0611930,2,2016-04-29 13:50:58,2016-04-29 13:56:26,1,-73.9392852783203,40.757301330566406,-73.9392852783203,40.757301330566406,N,328,0.0,0.0,13,Friday
id0337807,2,2016-05-06 12:53:46,2016-05-06 12:56:53,4,-73.99694061279298,40.67005157470703,-73.99694061279298,40.67005157470703,N,187,0.0,0.0,12,Friday
id1599271,2,2016-02-26 09:04:14,2016-02-26 10:05:02,5,-73.83629608154298,40.70742416381836,-73.83629608154298,40.70742416381836,N,3648,0.0,0.0,9,Friday
id3429399,1,2016-02-17 10:26:57,2016-02-17 10:30:51,1,-73.93509674072266,40.75410842895508,-73.93509674072266,40.75410842895508,N,234,0.0,0.0,10,Wednesday
id3155818,2,2016-06-21 21:19:56,2016-06-21 21:42:59,6,-73.86959075927734,40.772911071777344,-73.86959075927734,40.772911071777344,N,1383,0.0,0.0,21,Tuesday
id2736536,2,2016-05-13 16:29:50,2016-05-13 16:45:59,2,-73.95299530029298,40.7784423828125,-73.95299530029298,40.7784423828125,N,969,0.0,0.0,16,Friday
id2772982,2,2016-06-26 23:03:59,2016-06-26 23:06:27,3,-73.95233154296875,40.71411895751953,-73.95233154296875,40.71411895751953,N,148,0.0,0.0,23,Sunday
id0886446,1,2016-03-08 17:43:04,2016-03-08 17:43:23,1,-73.96359252929686,40.771114349365234,-73.96359252929686,40.771114349365234,N,19,0.0,0.0,17,Tuesday
id2081752,2,2016-03-18 19:39:33,2016-03-18 19:51:41,1,-73.95964050292967,40.7672004699707,-73.95964050292967,40.7672004699707,N,728,0.0,0.0,19,Friday
id2453384,2,2016-06-15 00:26:55,2016-06-15 00:35:51,1,-73.96882629394531,40.78609848022461,-73.96882629394531,40.78609848022461,N,536,0.0,0.0,0,Wednesday
id0029643,2,2016-01-22 18:43:09,2016-01-22 18:46:38,2,-73.93833923339844,40.82965850830078,-73.93833923339844,40.82965850830078,N,209,0.0,0.0,18,Friday
id2213788,1,2016-01-20 20:50:27,2016-01-20 20:57:17,1,-73.9957504272461,40.764354705810554,-73.9957504272461,40.764354705810554,N,410,0.0,0.0,20,Wednesday
id0148284,1,2016-02-22 16:55:59,2016-02-22 16:56:08,1,-73.9457778930664,40.7517204284668,-73.9457778930664,40.7517204284668,Y,9,0.0,0.0,16,Monday
id1179266,2,2016-05-04 17:11:50,2016-05-04 17:22:40,1,-73.98109436035155,40.75018310546875,-73.98109436035155,40.75018310546875,N,650,0.0,0.0,17,Wednesday
id2964582,2,2016-05-27 19:25:19,2016-05-27 19:47:02,1,-73.96347045898438,40.7717399597168,-73.96347045898438,40.7717399597168,N,1303,0.0,0.0,19,Friday
id3349676,1,2016-05-22 10:32:48,2016-05-22 10:32:58,1,-73.99454498291014,40.74876403808594,-73.99454498291014,40.74876403808594,N,10,0.0,0.0,10,Sunday
id0745321,1,2016-04-04 10:57:51,2016-04-04 11:01:24,1,-73.98606109619139,40.75129318237305,-73.98606109619139,40.75129318237305,N,213,0.0,0.0,10,Monday
id1975578,2,2016-06-16 19:58:29,2016-06-16 20:01:24,1,-73.96155548095702,40.76020050048828,-73.96155548095702,40.76020050048828,N,175,0.0,0.0,19,Thursday
id2291682,1,2016-04-01 12:15:21,2016-04-01 12:15:47,4,-73.97061920166014,40.788211822509766,-73.97061920166014,40.788211822509766,N,26,0.0,0.0,12,Friday
id0802316,1,2016-02-28 13:48:09,2016-02-28 13:48:46,1,-73.94546508789062,40.751628875732415,-73.94546508789062,40.751628875732415,N,37,0.0,0.0,13,Sunday
id0026251,1,2016-01-23 08:05:23,2016-01-23 08:05:36,1,-73.98838806152342,40.727535247802734,-73.98838806152342,40.727535247802734,N,13,0.0,0.0,8,Saturday
id3301642,2,2016-05-19 12:53:00,2016-05-19 12:54:00,1,-77.03943634033203,38.89884948730469,-77.03943634033203,38.89884948730469,N,60,0.0,0.0,12,Thursday
id0237978,2,2016-03-02 13:38:43,2016-03-02 13:39:39,1,-73.93689727783203,40.76457977294922,-73.93689727783203,40.76457977294922,N,56,0.0,0.0,13,Wednesday
id1286685,2,2016-04-12 07:26:16,2016-04-12 07:33:08,1,-73.96124267578125,40.765090942382805,-73.96124267578125,40.765090942382805,N,412,0.0,0.0,7,Tuesday
id2701559,2,2016-05-02 17:11:36,2016-05-02 17:11:40,3,-74.17774963378906,40.69023132324219,-74.17774963378906,40.69023132324219,N,4,0.0,0.0,17,Monday
id1595517,2,2016-04-08 07:44:38,2016-04-08 07:47:03,1,-73.89936828613281,40.75278091430664,-73.89936828613281,40.75278091430664,N,145,0.0,0.0,7,Friday
id1754248,1,2016-02-11 18:53:31,2016-02-11 18:53:41,1,-73.94876098632812,40.78915786743164,-73.94876098632812,40.78915786743164,N,10,0.0,0.0,18,Thursday
id3637709,1,2016-06-05 19:46:22,2016-06-05 19:46:26,1,-74.00481414794923,40.7370491027832,-74.00481414794923,40.7370491027832,N,4,0.0,0.0,19,Sunday
id0862760,2,2016-03-06 12:48:53,2016-03-06 12:53:16,1,-73.98562622070312,40.752723693847656,-73.98562622070312,40.752723693847656,N,263,0.0,0.0,12,Sunday
id2532598,1,2016-02-28 14:09:09,2016-02-28 14:12:22,1,-73.99789428710938,40.75634765625,-73.99789428710938,40.75634765625,N,193,0.0,0.0,14,Sunday
id1237663,2,2016-03-05 00:30:30,2016-03-05 00:57:25,1,-73.8751220703125,40.773880004882805,-73.8751220703125,40.773880004882805,N,1615,0.0,0.0,0,Saturday
id3972837,1,2016-03-04 08:38:36,2016-03-04 08:55:11,2,-73.99025726318358,40.76717758178711,-73.99025726318358,40.76717758178711,N,995,0.0,0.0,8,Friday
id3014256,2,2016-05-05 13:26:52,2016-05-05 13:30:41,6,-73.96751403808595,40.76079559326172,-73.96751403808595,40.76079559326172,N,229,0.0,0.0,13,Thursday
id1234946,2,2016-03-10 21:50:13,2016-03-10 21:50:30,1,-73.94116973876953,40.755069732666016,-73.93655395507811,40.7600975036621,N,17,0.6809542748309476,144.20208172890656,21,Thursday
id0762881,1,2016-01-13 08:16:04,2016-01-13 08:16:18,1,-73.9468994140625,40.74977111816406,-73.9468994140625,40.74977111816406,N,14,0.0,0.0,8,Wednesday
id0363922,1,2016-02-24 11:34:42,2016-02-24 11:35:07,1,-73.99657440185547,40.732364654541016,-73.99657440185547,40.732364654541016,N,25,0.0,0.0,11,Wednesday
id1974018,1,2016-01-22 16:52:09,2016-01-22 16:58:18,2,-61.33552932739258,37.851051330566406,-61.33552932739258,37.851051330566406,N,369,0.0,0.0,16,Friday
id0786264,2,2016-04-01 13:37:07,2016-04-01 13:50:38,1,-73.98332214355469,40.759441375732415,-73.98332214355469,40.759441375732415,N,811,0.0,0.0,13,Friday
id3524028,2,2016-04-06 18:03:34,2016-04-06 18:26:23,1,-74.08361053466798,40.63240051269531,-74.08361053466798,40.63240051269531,N,1369,0.0,0.0,18,Wednesday
id1673130,1,2016-05-01 19:43:26,2016-05-01 19:43:46,2,-73.78324127197266,40.643848419189446,-73.78324127197266,40.643848419189446,N,20,0.0,0.0,19,Sunday
id2997080,1,2016-02-28 22:52:28,2016-02-28 22:52:39,1,-73.98484802246092,40.73641204833984,-73.98484802246092,40.73641204833984,N,11,0.0,0.0,22,Sunday
id1189346,2,2016-01-17 20:09:59,2016-01-17 20:14:16,2,-73.9883270263672,40.75694274902344,-73.9883270263672,40.75694274902344,N,257,0.0,0.0,20,Sunday
id0061520,2,2016-05-31 18:20:36,2016-05-31 18:30:57,1,-73.87171173095702,40.773941040039055,-73.87171173095702,40.773941040039055,N,621,0.0,0.0,18,Tuesday
id0693006,1,2016-03-15 22:08:01,2016-03-15 22:21:30,1,-73.98063659667967,40.75119018554688,-73.98063659667967,40.75119018554688,N,809,0.0,0.0,22,Tuesday
id3126973,2,2016-03-03 23:59:19,2016-03-04 00:13:59,6,-73.86994171142578,40.77225112915039,-73.86994171142578,40.77225112915039,N,880,0.0,0.0,23,Thursday
id2132247,2,2016-03-05 17:37:45,2016-03-05 17:41:28,1,-73.95510101318358,40.768569946289055,-73.95510101318358,40.768569946289055,N,223,0.0,0.0,17,Saturday
id0067291,2,2016-03-26 19:41:05,2016-03-26 19:41:19,1,-73.92224884033203,40.77376174926758,-73.92224884033203,40.77376174926758,N,14,0.0,0.0,19,Saturday
id1953609,1,2016-06-19 01:30:08,2016-06-19 01:30:27,1,-73.87538146972656,40.87252426147461,-73.87538146972656,40.87252426147461,N,19,0.0,0.0,1,Sunday
id1334588,1,2016-06-24 15:53:42,2016-06-24 15:54:09,1,-73.95571899414062,40.77975082397461,-73.95571899414062,40.77975082397461,N,27,0.0,0.0,15,Friday
id1971288,1,2016-02-20 20:20:47,2016-02-20 20:21:06,1,-74.22260284423827,40.79662704467773,-74.22260284423827,40.79662704467773,N,19,0.0,0.0,20,Saturday
id1790339,2,2016-02-09 23:15:05,2016-02-09 23:23:53,1,-73.9862060546875,40.72631072998047,-73.9862060546875,40.72631072998047,N,528,0.0,0.0,23,Tuesday
id0520145,2,2016-02-08 13:09:10,2016-02-08 13:21:05,4,-73.95915985107422,40.77155685424805,-73.95915985107422,40.77155685424805,N,715,0.0,0.0,13,Monday
id3271433,2,2016-01-31 12:32:58,2016-01-31 12:50:21,1,-73.79464721679686,40.656028747558594,-73.79464721679686,40.656028747558594,N,1043,0.0,0.0,12,Sunday
id0416920,1,2016-02-14 08:11:00,2016-02-14 08:11:20,1,-73.95287322998048,40.77998733520508,-73.95287322998048,40.77998733520508,N,20,0.0,0.0,8,Sunday
id2296916,1,2016-03-30 11:35:02,2016-03-30 11:35:04,1,-73.96190643310547,40.76456832885742,-73.96190643310547,40.76456832885742,N,2,0.0,0.0,11,Wednesday
id1790622,2,2016-05-15 00:50:31,2016-05-15 00:58:45,1,-73.94522094726561,40.75426864624024,-73.94522094726561,40.75426864624024,N,494,0.0,0.0,0,Sunday
id3440808,2,2016-01-16 13:25:03,2016-01-16 13:42:37,1,-73.99214935302734,40.756439208984375,-73.99214935302734,40.756439208984375,N,1054,0.0,0.0,13,Saturday
id0917255,1,2016-03-13 01:46:20,2016-03-13 01:46:24,1,-73.98628234863281,40.7508201599121,-73.98628234863281,40.7508201599121,N,4,0.0,0.0,1,Sunday
id2947988,1,2016-02-11 19:01:56,2016-02-11 19:46:28,1,-73.81584930419923,40.702251434326165,-73.81584930419923,40.702251434326165,N,2672,0.0,0.0,19,Thursday
id3415694,2,2016-04-22 12:21:37,2016-04-22 12:38:52,1,-73.97651672363281,40.77315139770508,-73.97651672363281,40.77315139770508,N,1035,0.0,0.0,12,Friday
id3037216,2,2016-04-09 14:03:00,2016-04-09 14:19:31,1,-74.0895004272461,40.64060974121094,-74.0895004272461,40.64060974121094,N,991,0.0,0.0,14,Saturday
id3112139,2,2016-02-26 18:00:34,2016-02-26 18:09:46,5,-73.98668670654298,40.73383712768555,-73.98668670654298,40.73383712768555,N,552,0.0,0.0,18,Friday
id1668885,2,2016-06-08 08:22:14,2016-06-08 08:30:43,1,-73.924560546875,40.82355117797852,-73.924560546875,40.82355117797852,N,509,0.0,0.0,8,Wednesday
id0909304,2,2016-03-30 23:56:30,2016-03-30 23:59:24,2,-73.98081970214844,40.77836227416992,-73.98081970214844,40.77836227416992,N,174,0.0,0.0,23,Wednesday
id2256006,1,2016-05-21 00:07:36,2016-05-21 00:07:42,1,-73.9916000366211,40.72722244262695,-73.9916000366211,40.72722244262695,N,6,0.0,0.0,0,Saturday
id1250016,1,2016-03-03 17:02:47,2016-03-03 17:02:48,1,-73.94607543945312,40.70525360107422,-73.94607543945312,40.70525360107422,N,1,0.0,0.0,17,Thursday
id1660694,2,2016-02-27 15:18:16,2016-02-27 15:18:35,1,-73.77666473388672,40.6453514099121,-73.77666473388672,40.6453514099121,N,19,0.0,0.0,15,Saturday
id0806273,2,2016-04-21 22:01:55,2016-04-21 22:09:15,1,-74.00156402587889,40.74630355834961,-74.00156402587889,40.74630355834961,N,440,0.0,0.0,22,Thursday
id0026634,1,2016-03-25 16:02:01,2016-03-25 16:12:17,1,-73.9616928100586,40.77207946777344,-73.9616928100586,40.77207946777344,N,616,0.0,0.0,16,Friday
id3935301,1,2016-05-19 11:58:07,2016-05-19 11:58:10,1,-73.96137237548828,40.756534576416016,-73.96137237548828,40.756534576416016,N,3,0.0,0.0,11,Thursday
id2780990,1,2016-06-06 12:22:39,2016-06-06 12:22:44,1,-73.7903594970703,40.644145965576165,-73.7903594970703,40.644145965576165,N,5,0.0,0.0,12,Monday
id3055113,1,2016-04-22 15:04:00,2016-04-22 15:23:26,1,-73.98488616943358,40.74715423583984,-73.98488616943358,40.74715423583984,N,1166,0.0,0.0,15,Friday
id2690726,2,2016-05-19 21:10:16,2016-05-19 21:41:21,1,-73.99038696289062,40.75656509399414,-73.99038696289062,40.75656509399414,N,1865,0.0,0.0,21,Thursday
id2900352,2,2016-01-19 21:23:11,2016-01-19 21:35:22,2,-73.97618865966798,40.77085113525391,-73.97618865966798,40.77085113525391,N,731,0.0,0.0,21,Tuesday
id2098633,1,2016-06-14 15:36:26,2016-06-14 15:36:38,1,-73.7833480834961,40.64872741699219,-73.7833480834961,40.64872741699219,N,12,0.0,0.0,15,Tuesday
id2272860,1,2016-05-27 17:38:10,2016-05-27 17:38:32,1,-73.78350830078125,40.64380645751953,-73.78350830078125,40.64380645751953,N,22,0.0,0.0,17,Friday
id2206027,2,2016-04-16 23:05:48,2016-04-16 23:24:36,1,-73.96563720703125,40.75534057617188,-73.96563720703125,40.75534057617188,N,1128,0.0,0.0,23,Saturday
id0259738,2,2016-01-15 17:05:24,2016-01-15 17:21:24,4,-73.98467254638672,40.71717834472656,-73.98467254638672,40.71717834472656,N,960,0.0,0.0,17,Friday
id0375899,2,2016-05-03 06:20:59,2016-05-03 06:28:26,1,-73.98283386230467,40.74974822998047,-73.98283386230467,40.74974822998047,N,447,0.0,0.0,6,Tuesday
id1130164,2,2016-06-17 23:22:16,2016-06-17 23:31:29,1,-73.98067474365233,40.74518585205078,-73.98067474365233,40.74518585205078,N,553,0.0,0.0,23,Friday
id0615236,1,2016-05-14 17:25:18,2016-05-14 17:25:22,1,-73.93846130371094,40.7524528503418,-73.93846130371094,40.7524528503418,N,4,0.0,0.0,17,Saturday
id3346981,1,2016-05-18 01:48:05,2016-05-18 01:48:16,1,-73.79408264160156,40.65728378295898,-73.79408264160156,40.65728378295898,N,11,0.0,0.0,1,Wednesday
